q1,q2,q3,q4,q5,q6,q7,q29,q58,q65,q67,weight,stratum,psu
5,1,2,2,E,1.52,48.08,1,1,1,2,0.4352,111,558732
4,1,1,2,A   E,1.65,48.08,1,7,1,1,0.0599,111,558732
5,1,3,2,E,1.7,58.97,1,1,1,4,0.3397,111,558732
6,2,2,2,E,1.68,63.5,1,,,,0.2364,111,558732
6,2,3,2,E,1.7,58.97,1,1,1,1,0.2619,111,558732
7,2,4,2,E,1.88,79.83,1,2,1,4,0.349,111,558732
4,2,1,2,E,1.73,65.77,1,2,1,2,0.314,111,558732
5,2,2,1,E,1.7,95.71,1,1,1,1,0.2651,111,558732
4,2,1,2,E,1.8,68.04,1,1,1,3,0.314,111,558732
6,1,3,2,E,1.63,77.11,1,1,1,1,0.3397,111,558732
5,1,2,2,E,1.65,63.5,1,2,1,1,0.4352,111,558732
5,1,3,2,E,1.68,81.65,1,1,3,1,0.3397,111,558732
7,2,4,2,E,1.93,104.33,1,3,1,1,0.349,111,558732
3,1,1,2,A   E,1.63,54.43,1,1,1,4,0.0599,111,558732
6,2,2,2,E,1.7,92.99,1,2,3,1,0.2364,111,558732
3,2,1,2,E,1.73,58.06,1,1,1,2,0.314,111,558732
1,1,1,1,ABCDE,,,5,1,2,2,0.1855,111,558732
5,2,2,2,E,1.85,62.6,1,1,1,2,0.2364,111,558732
6,1,3,2,E,1.57,40.82,1,1,1,2,0.3397,111,558732
6,1,4,2,E,1.52,86.18,2,2,1,1,0.465,111,558732
5,2,2,2,E,1.8,90.72,1,1,3,1,0.2364,111,558732
7,2,4,2,E,1.65,65.32,1,2,1,2,0.349,111,558732
3,1,1,2,E,1.68,53.98,1,3,1,1,0.2137,111,558732
5,1,3,2,E,1.6,86.18,3,3,1,4,0.3397,111,558732
6,1,4,2,BC,1.57,51.71,2,3,1,1,0.2479,111,558732
3,1,1,2,E,1.6,43.09,1,1,1,3,0.2137,111,558732
6,2,2,2,E,1.73,79.38,1,5,1,1,0.2364,111,558732
7,1,4,2,A   E,1.65,45.36,1,6,1,2,0.2711,111,558732
4,1,1,2,A   E,1.6,54.89,1,4,1,4,0.0599,111,558732
5,1,3,2,E,1.68,62.6,3,6,1,4,0.3397,111,558732
5,1,2,2,E,1.63,51.71,2,5,1,1,0.4352,111,558732
6,2,3,2,E,1.83,86.18,1,1,1,3,0.2619,111,558732
6,1,4,2,E,1.57,99.79,1,1,3,1,0.465,111,558732
4,2,1,2,E,1.73,61.24,1,1,1,2,0.314,111,558732
5,1,2,2,E,1.75,79.38,1,3,1,1,0.4352,111,558732
3,1,1,2,E,1.68,56.7,1,1,1,1,0.2137,111,558732
7,1,3,2,E,1.6,68.95,1,1,1,3,0.3397,111,558732
6,2,3,2,A   E,1.78,144.24,1,2,1,1,0.0625,111,558732
4,2,1,2,A   E,1.78,61.69,1,1,1,4,0.0667,111,558732
5,1,2,2,E,1.6,56.7,1,1,1,4,0.4352,111,558732
4,2,1,2,E,1.7,54.43,1,,,,0.314,111,558732
4,2,3,2,AB  E,1.78,65.77,1,1,2,3,0.0625,111,558732
4,1,1,2,E,1.63,48.54,2,1,1,1,0.2137,111,558732
5,1,2,2,E,1.75,56.7,1,5,1,2,0.4352,111,558732
7,2,4,2,E,1.83,83.01,1,2,1,1,0.349,111,558732
6,2,3,2,E,,,1,2,1,1,0.2619,111,558732
4,1,1,2,E,1.7,81.65,1,1,1,1,0.2137,111,558732
7,1,4,2,E,1.6,58.97,2,7,1,1,0.465,111,558732
4,1,1,2,A   E,,,1,1,1,4,0.0599,111,558732
5,1,3,2,E,1.6,58.51,1,2,1,1,0.3397,111,558732
5,2,2,2,E,1.78,109.77,1,1,3,1,0.2364,111,558732
6,2,3,2,DE,1.68,73.03,1,1,1,4,0.0875,111,558732
3,1,1,2,E,1.68,52.16,1,1,1,1,0.2137,111,558732
6,2,4,2,E,1.85,92.99,1,1,1,3,0.349,111,558732
6,2,3,2,A   E,1.57,85.73,1,1,1,3,0.0625,111,558732
6,2,2,2,E,1.8,106.6,,2,1,1,0.2364,111,558732
6,2,3,2,E,1.78,86.18,1,1,1,1,0.2619,111,558732
6,2,4,2,E,1.75,58.97,1,1,1,2,0.349,111,558732
3,2,1,2,E,1.8,59.42,1,1,1,2,0.314,111,558732
6,2,2,2,A   E,1.83,68.04,1,1,1,1,0.0471,111,558732
4,2,1,2,E,1.83,99.79,1,1,1,1,0.314,111,558732
4,2,2,2,E,1.65,54.43,1,2,1,2,0.2364,111,558732
6,1,3,2,E,1.7,74.84,1,2,1,1,0.3397,111,558732
7,1,4,2,A   E,,,2,3,1,4,0.2711,111,558732
4,1,1,2,D,1.63,54.43,1,1,1,4,0.0795,111,558732
5,2,2,2,E,1.68,63.5,3,1,2,1,0.2364,111,558732
4,2,1,2,E,1.7,49.9,1,1,1,4,0.314,111,558732
6,2,3,2,E,1.9,73.94,1,1,1,2,0.2619,111,558732
5,2,2,2,E,,,1,1,1,1,0.2364,111,558732
5,2,3,2,E,1.7,56.7,1,1,1,2,0.2619,111,558732
7,1,4,2,E,1.57,58.06,1,2,1,3,0.465,111,558732
4,2,1,2,E,1.73,77.11,1,2,1,1,0.314,111,558732
5,2,2,2,E,1.88,90.72,2,4,1,1,0.2364,111,558732
4,2,1,2,E,1.75,85.28,1,1,1,1,0.314,111,558732
5,2,3,2,E,1.68,47.63,1,2,3,2,0.2619,111,558732
5,1,2,2,E,,,,,1,1,0.4352,111,558732
6,2,3,1,C,1.8,72.58,1,1,1,4,0.2242,111,558732
4,1,1,2,E,1.65,62.6,1,2,1,1,0.2137,111,558732
5,2,2,2,E,1.85,95.26,2,5,1,1,0.2364,111,558732
7,2,4,2,E,1.75,112.49,1,2,1,1,0.349,111,558732
6,1,3,2,E,1.55,63.5,1,3,1,1,0.3397,111,558732
5,2,2,2,E,1.8,68.04,1,1,1,1,0.2364,111,558732
6,2,3,2,E,1.88,70.31,1,1,1,2,0.2619,111,558732
7,2,4,2,E,1.75,62.6,1,3,1,3,0.349,111,558732
3,2,1,2,C E,1.85,65.77,1,3,1,2,0.314,111,558732
4,1,2,2,E,1.7,61.69,1,1,2,4,0.4352,111,558732
6,1,4,2,C,1.7,131.09,1,1,1,1,0.5057,111,558732
4,2,1,2,E,1.78,65.77,1,1,1,3,0.314,111,558732
6,2,3,2,E,1.85,131.54,1,1,1,1,0.2619,111,558732
5,2,2,2,E,1.63,77.11,1,1,1,1,0.2364,111,558732
6,2,3,2,E,1.85,86.18,2,7,1,1,0.2619,111,558732
7,1,4,2,E,1.52,47.63,,2,1,1,0.465,111,558732
3,2,1,2,E,1.8,115.67,1,1,1,4,0.314,111,558732
5,2,3,2,C E,1.83,72.58,1,1,1,2,0.1562,111,558732
5,2,2,2,E,1.65,55.79,1,1,1,2,0.2364,111,558732
6,2,3,2,E,1.83,74.84,1,4,1,3,0.2619,111,558732
7,2,4,2,C,1.73,61.24,1,1,1,4,0.2813,111,558732
4,2,1,2,E,1.73,53.52,1,1,1,4,0.314,111,558732
4,2,2,2,E,1.68,53.98,1,,1,2,0.2364,111,558732
4,1,1,1,E,1.6,57.61,1,2,1,1,0.1855,111,558732
6,1,3,2,E,,,1,3,1,1,0.3397,111,558732
5,1,2,2,E,1.6,63.5,1,1,1,1,0.4352,111,558732
6,2,3,2,E,1.65,79.38,1,1,1,1,0.2619,111,558732
6,2,4,2,E,1.78,81.65,1,2,1,1,0.349,111,558732
7,1,4,1,,1.45,45.36,1,5,1,4,0.7035,111,558732
5,2,2,2,C E,1.63,66.23,1,1,1,3,0.4257,111,558732
3,2,1,2,C,1.65,54.43,1,1,1,4,0.418,111,558732
6,2,3,2,C,1.68,57.61,1,1,1,2,0.2305,111,558732
6,2,4,2,C,1.7,52.16,1,1,1,2,0.4548,111,558732
4,2,2,1,E,1.73,68.04,1,1,1,1,0.4751,111,558732
5,2,1,1,D,1.73,83.92,1,1,1,3,0.5331,111,558732
6,2,3,2,C,1.75,60.33,3,,3,2,0.2305,111,558732
7,1,4,2,C,1.57,56.7,1,5,1,4,0.8868,111,558732
4,2,2,2,E,1.78,73.94,1,1,1,1,0.4236,111,558732
3,2,1,2,E,1.8,94.35,1,1,1,3,0.4411,111,558732
6,2,3,2,E,1.75,68.04,1,3,1,2,0.3865,111,558732
6,2,4,2,E,1.78,79.38,1,1,1,2,0.5642,111,558732
4,2,2,2,C,1.8,77.11,1,3,1,1,0.4257,111,558732
4,2,1,2,D,1.78,69.85,1,1,1,1,0.1301,111,558732
6,2,3,2,E,1.75,63.5,1,1,1,3,0.3865,111,558732
7,2,4,2,E,1.73,90.72,1,1,1,1,0.5642,111,558732
4,1,2,2,C E,1.65,54.43,1,1,1,1,0.7054,111,558732
3,1,1,2,E,1.78,74.84,2,3,1,1,0.7812,111,558732
5,2,3,2,E,1.73,65.77,1,1,1,3,0.3865,111,558732
6,2,4,1,C,1.85,105.24,1,1,1,1,0.4497,111,558732
5,1,2,2,E,1.57,49.44,1,1,1,4,0.7054,111,558732
4,1,1,2,E,1.57,78.47,1,1,1,1,0.7812,111,558732
5,2,3,2,BC,1.88,68.04,3,1,2,1,0.2305,111,558732
6,1,3,2,C,1.7,81.65,1,1,1,1,0.8435,111,558732
4,2,2,2,C,1.88,72.58,1,3,1,2,0.4257,111,558732
4,1,1,2,E,1.65,68.04,1,1,1,1,0.7812,111,558732
6,2,3,2,CD,1.8,106.6,3,4,1,1,0.2305,111,558732
6,2,3,2,C,1.75,70.31,1,5,1,2,0.2305,111,558732
5,1,3,2,C,1.63,96.62,1,1,1,1,0.8435,111,558732
6,2,4,2,C,1.7,116.58,1,1,1,1,0.4548,111,558732
4,1,2,2,E,1.75,74.84,1,1,1,4,0.7054,111,558732
3,1,1,1,A C E,1.55,58.51,3,3,4,1,0.6783,111,558732
5,1,3,2,C,1.57,48.08,1,1,1,4,0.8435,111,558732
4,1,2,2,C E,1.85,77.11,1,1,1,3,0.4218,111,558732
3,2,1,2,C,1.78,69.85,1,1,1,1,0.418,111,558732
5,2,3,1,E,1.73,79.38,1,1,1,2,0.3308,111,558732
4,2,2,2,C,,,1,1,1,,0.4257,111,558732
6,2,3,2,E,1.85,117.94,1,1,1,1,0.3865,111,558732
6,1,4,2,C,1.63,58.97,2,2,1,1,0.8868,111,558732
5,1,2,2,E,1.57,77.11,1,2,1,1,0.7054,111,558732
5,2,1,2,E,1.7,52.16,1,1,1,2,0.4411,111,558732
5,1,3,2,E,1.63,68.04,1,2,1,1,0.4893,111,558732
6,2,4,2,C,1.7,66.68,1,1,1,2,0.4548,111,558732
6,1,4,2,A C,1.68,79.38,1,1,1,1,0.4754,111,558732
5,2,2,2,E,1.78,65.77,1,1,1,4,0.4236,111,558732
3,2,1,2,B,1.7,69.85,1,1,1,1,0.1301,111,558732
6,2,3,2,C,1.75,111.13,1,1,1,1,0.2305,111,558732
6,1,4,2,C,1.73,62.6,1,1,1,3,0.8868,111,558732
5,2,2,2,CD,1.75,74.84,1,3,1,2,0.1436,111,558732
7,1,4,2,C,1.65,68.04,1,1,1,1,0.8868,111,558732
6,2,3,2,E,1.88,122.47,1,1,1,3,0.3865,111,558732
6,2,4,2,C,1.7,80.29,1,1,1,1,0.4548,111,558732
5,1,2,2,E,1.68,45.36,1,1,2,2,0.7054,111,558732
4,2,1,2,E,1.78,49.44,1,2,1,2,0.4411,111,558732
6,1,3,2,C,1.55,48.99,1,1,1,3,0.8435,111,558732
6,2,4,2,E,1.78,88.45,1,2,1,3,0.5642,111,558732
5,1,2,2,E,1.68,64.41,1,1,1,1,0.7054,111,558732
3,2,1,2,C,1.68,49.9,1,3,1,2,0.418,111,558732
6,1,3,2,D,1.5,54.43,1,2,1,1,0.2427,111,558732
6,1,4,2,C,1.65,50.35,1,7,1,1,0.8868,111,558732
6,2,4,2,C,1.75,61.69,2,5,1,3,0.4548,111,558732
5,2,2,2,E,1.73,63.05,1,1,1,2,0.4236,111,558732
4,2,1,2,E,1.68,67.13,1,1,1,1,0.4411,111,558732
6,2,3,1,A   E,1.73,61.24,1,1,1,2,0.3308,111,558732
5,2,2,2,E,1.73,63.5,1,1,1,2,0.4236,111,558732
4,2,2,2,C,1.88,84.37,1,,1,3,0.4257,111,558732
3,1,1,2,C,1.55,53.07,1,,1,3,0.7161,111,558732
5,2,3,2,C,1.73,83.92,1,1,1,2,0.2305,111,558732
6,1,4,2,C,1.57,58.97,1,2,1,1,0.8868,111,558732
5,1,2,2,C,1.75,72.58,1,4,1,1,0.4218,111,558732
4,1,1,2,E,1.52,49.9,1,1,3,1,0.7812,111,558732
6,2,3,2,E,1.75,77.11,1,1,1,1,0.3865,111,558732
6,1,3,2,E,,,1,1,1,1,0.4893,111,558732
4,1,2,2,C,1.75,72.58,1,1,1,1,0.4218,111,558732
4,2,1,2,E,1.73,47.63,1,2,1,2,0.4411,111,558732
5,1,3,2,E,1.73,54.43,1,1,1,3,0.4893,111,558732
6,1,3,2,E,1.65,54.43,1,2,1,1,0.4893,111,558732
5,2,2,2,C,1.75,75.3,1,1,1,1,0.4257,111,558732
4,1,1,2,E,1.78,89.36,2,1,1,1,0.7812,111,558732
6,1,3,2,C,1.57,52.16,1,1,4,2,0.8435,111,558732
4,2,2,2,E,1.7,45.36,1,3,1,2,0.4236,111,558732
5,1,2,2,E,1.65,52.16,1,1,1,3,0.7054,111,558732
3,2,1,2,C,1.7,46.72,1,1,1,2,0.418,111,558732
7,2,4,2,E,1.75,61.24,1,1,,,0.5642,111,558732
4,1,1,2,E,1.7,54.43,1,1,1,2,0.7812,111,558732
5,1,3,1,D,1.65,86.18,1,1,1,1,0.4731,111,558732
6,2,3,2,E,1.65,61.24,1,1,1,3,0.3865,111,558732
5,2,2,2,E,1.78,67.13,1,1,1,2,0.4236,111,558732
3,2,1,2,E,,,1,1,1,3,0.4411,111,558732
5,1,3,2,C E,1.63,74.84,1,7,1,1,0.4893,111,558732
6,2,4,2,C,1.75,78.02,1,3,1,2,0.4548,111,558732
4,2,1,2,E,1.8,113.4,1,2,1,1,0.4411,111,558732
5,1,2,2,E,1.7,53.52,1,1,1,4,0.7461,101,557432
6,2,4,2,E,1.83,63.5,1,1,1,2,0.6249,101,557432
6,2,3,2,E,1.75,68.04,1,1,,,0.7534,101,557432
5,1,2,2,E,1.63,64.86,1,2,1,1,0.7461,101,557432
4,1,2,2,E,1.57,46.72,1,1,1,2,0.7461,101,557432
5,2,1,2,E,1.85,111.13,3,7,1,1,0.6468,101,557432
6,2,3,2,E,1.8,64.41,1,4,1,2,0.7534,101,557432
5,1,2,2,E,1.6,54.43,2,3,1,1,0.7461,101,557432
6,1,4,2,E,1.75,90.72,2,7,1,1,0.6862,101,557432
3,1,1,2,C E,1.63,64.86,1,1,1,1,1.0116,101,557432
6,2,3,2,E,1.73,71.67,1,1,1,3,0.7534,101,557432
3,2,1,2,C E,1.65,50.8,1,1,1,4,0.6468,101,557432
7,1,3,2,E,1.57,69.85,1,1,1,3,0.6574,101,557432
4,2,2,,E,1.83,56.7,1,3,1,2,0.7725,101,557432
6,1,4,2,E,1.75,88.45,1,6,1,4,0.6862,101,557432
4,2,1,2,E,1.75,67.13,1,1,1,2,0.6468,101,557432
6,2,3,2,C,1.7,74.84,1,7,1,3,0.4492,101,557432
6,2,2,2,E,1.52,87.54,1,1,3,1,0.7725,101,557432
4,1,1,2,E,1.65,95.26,1,7,1,1,1.1036,101,557432
6,2,3,2,E,1.83,88.45,1,2,1,1,0.7534,101,557432
5,2,3,2,E,1.88,90.72,1,2,1,2,0.7534,101,557432
5,2,2,2,E,1.83,99.79,1,1,1,4,0.7725,101,557432
7,2,4,,E,1.9,115.67,1,7,1,4,0.6249,101,557432
4,2,1,2,E,1.8,77.11,1,1,1,1,0.6468,101,557432
6,2,3,2,E,1.83,95.26,1,1,1,1,0.7534,101,557432
5,1,2,2,B  E,1.68,51.26,1,1,1,4,0.7461,101,557432
7,2,4,2,E,1.88,102.06,1,1,1,4,0.6249,101,557432
3,2,1,2,E,1.68,76.2,1,1,1,3,0.6468,101,557432
6,2,3,2,A   E,1.83,106.6,1,1,1,4,0.1797,101,557432
4,2,2,2,C,,,1,7,1,1,0.7762,101,557432
4,2,1,2,A   E,1.98,160.12,1,1,1,1,0.1373,101,557432
5,2,3,2,A   E,1.63,63.5,1,7,1,2,0.1797,101,557432
5,1,2,2,E,1.52,100.25,1,1,1,1,0.7461,101,557432
4,2,1,2,E,1.78,95.26,1,1,1,1,0.6468,101,557432
6,2,3,2,E,1.78,74.39,1,3,1,3,0.7534,101,557432
5,2,2,2,E,1.78,71.67,1,1,1,2,0.7725,101,557432
7,2,4,2,E,1.93,88.91,1,7,1,2,0.6249,101,557432
4,1,1,2,E,1.68,63.5,1,1,1,1,1.1036,101,557432
5,2,3,2,C E,1.83,62.14,,2,1,2,0.7534,101,557432
5,1,2,2,E,1.57,45.81,1,1,1,4,0.7461,101,557432
3,1,1,2,E,1.63,49.44,1,1,1,3,1.1036,101,557432
6,2,3,2,E,1.65,86.18,1,1,1,1,0.7534,101,557432
4,2,2,2,C E,1.85,83.01,1,3,1,1,0.7762,101,557432
4,2,1,1,E,1.57,48.99,1,1,1,3,0.7817,101,557432
5,2,3,2,E,1.73,81.65,1,1,1,3,0.7534,101,557432
5,2,2,2,E,1.6,81.65,1,1,1,1,0.7725,101,557432
7,2,4,2,E,1.7,68.04,2,5,1,3,0.6249,101,557432
7,2,4,2,E,1.83,74.84,1,3,1,1,0.6249,101,557432
4,2,1,2,E,1.7,70.31,1,1,1,4,0.6468,101,557432
6,1,3,2,E,1.6,71.67,1,3,1,1,0.6574,101,557432
4,1,2,2,E,1.57,68.04,1,2,1,1,0.7461,101,557432
4,2,1,2,E,1.68,91.17,1,4,1,1,0.6468,101,557432
6,2,3,2,B  E,1.8,113.4,3,1,1,1,0.7534,101,557432
6,2,3,2,E,1.78,108.86,1,2,1,1,0.7534,101,557432
5,1,2,2,E,1.5,40.82,1,1,1,3,0.7461,101,557432
7,2,4,,E,1.8,72.58,1,1,1,3,0.6249,101,557432
6,2,4,2,A   E,1.85,97.52,2,5,1,1,0.2969,101,557432
4,1,1,2,E,1.63,58.51,1,1,1,4,1.1036,101,557432
4,2,2,2,E,1.88,61.24,1,5,1,2,0.7725,101,557432
7,1,4,2,E,1.65,54.43,1,2,1,1,0.6862,101,557432
3,2,1,2,E,1.63,49.9,1,1,1,4,0.6468,101,557432
7,2,3,2,E,1.8,110.22,1,1,1,1,0.7534,101,557432
4,1,2,2,E,1.55,47.63,1,1,1,4,0.7461,101,557432
6,2,4,2,E,1.73,74.84,,4,1,2,0.6249,101,557432
4,1,1,2,E,1.73,73.48,1,1,1,1,1.1036,101,557432
1,2,1,1,B,,,1,3,1,3,0.7817,101,557432
6,1,4,2,E,1.8,83.92,3,4,1,1,0.6862,101,557432
4,2,1,2,E,1.7,68.04,1,1,1,1,0.6468,101,557432
5,2,2,2,E,1.8,82.56,2,3,1,1,0.7725,101,557432
5,2,2,2,E,1.85,77.11,1,1,1,3,0.7725,101,557432
4,2,1,2,E,1.75,86.18,1,2,1,1,0.6468,101,557432
5,1,3,2,E,1.65,61.24,1,1,1,4,0.6574,101,557432
5,1,2,2,E,1.57,56.7,1,1,1,4,0.7461,101,557432
6,1,2,2,E,1.63,62.6,1,1,1,2,0.7461,101,557432
5,2,2,2,E,1.6,72.58,1,1,1,4,0.7725,101,557432
6,1,4,2,E,1.68,86.18,1,3,1,1,0.6862,101,557432
6,2,4,2,E,1.85,141.98,1,1,1,4,0.6249,101,557432
7,1,4,2,E,1.63,67.59,1,7,1,1,0.6862,101,557432
7,1,4,2,E,1.65,108.41,1,1,1,1,0.6862,101,557432
7,1,4,1,E,1.7,56.7,1,1,1,1,1.0382,101,557432
4,1,2,2,E,1.5,42.18,1,1,,4,0.3273,111,558732
5,1,3,2,E,1.57,61.24,1,1,1,1,0.2527,111,558732
4,2,2,2,E,1.78,54.43,1,1,1,2,0.2906,111,558732
6,1,4,2,E,1.63,91.17,2,2,1,1,0.1081,111,558732
4,2,2,2,E,1.78,104.33,1,1,1,1,0.2906,111,558732
6,1,3,2,E,1.6,54.43,1,2,1,1,0.2527,111,558732
5,1,2,2,E,1.83,127.01,1,1,1,1,0.3273,111,558732
6,2,4,2,A   E,1.73,79.38,1,1,1,1,0.1124,111,558732
7,2,4,2,E,1.88,113.4,1,1,3,1,0.2366,111,558732
4,2,2,2,E,1.9,61.24,1,1,1,2,0.2906,111,558732
7,2,4,2,E,1.7,99.79,1,1,2,1,0.2366,111,558732
5,2,2,1,E,1.68,61.69,1,3,1,2,0.3259,111,558732
6,2,4,2,E,1.83,88,1,1,1,1,0.2366,111,558732
5,1,1,2,E,1.6,45.36,1,1,1,2,0.3049,111,558732
7,2,4,2,E,1.83,61.24,1,2,1,2,0.2366,111,558732
6,2,3,2,E,1.83,70.31,1,7,1,3,0.2896,111,558732
6,1,2,2,E,1.6,68.04,1,5,1,1,0.3273,111,558732
7,1,4,2,E,1.63,52.16,1,1,1,2,0.1081,111,558732
6,2,3,2,A  DE,1.73,81.65,1,7,1,1,0.0691,111,558732
7,2,4,2,E,1.83,68.04,1,1,1,2,0.2366,111,558732
4,1,2,2,E,1.68,84.82,1,1,1,1,0.3273,111,558732
6,1,3,2,E,1.52,58.06,1,1,1,1,0.2527,111,558732
4,1,2,2,E,1.65,63.5,1,3,1,1,0.3273,111,558732
5,1,3,2,E,1.65,95.26,1,2,1,1,0.2527,111,558732
5,1,2,2,E,1.37,49.9,1,1,1,3,0.3273,111,558732
7,1,4,2,E,1.63,51.26,1,2,1,1,0.1081,111,558732
5,1,2,2,E,1.57,64.41,2,1,2,3,0.3273,111,558732
7,1,4,2,E,1.8,129.28,1,1,1,1,0.1081,111,558732
4,1,1,2,B,1.45,40.82,1,1,1,2,0.1135,111,558732
7,2,4,2,E,1.85,74.84,1,6,1,4,0.2366,111,558732
5,2,1,2,E,1.78,70.31,1,1,1,3,0.3714,111,558732
4,1,1,2,E,1.57,63.96,3,1,1,1,0.3049,111,558732
4,2,1,2,E,1.78,54.43,1,1,,3,0.3714,111,558732
7,1,4,2,E,1.63,52.16,1,3,1,4,0.1081,111,558732
,,,,,,,1,1,1,4,0.1081,111,558732
5,1,1,2,A   E,1.52,58.97,2,1,1,1,0.0855,111,558732
5,1,3,2,E,1.75,68.04,1,1,1,4,0.2527,111,558732
4,2,1,2,B  E,1.78,58.97,,2,1,4,0.3714,111,558732
7,1,4,2,E,1.6,45.36,1,3,1,4,0.1081,111,558732
6,2,4,2,E,1.78,176.45,1,7,1,1,0.2366,111,558732
7,1,3,2,E,1.73,97.52,1,1,2,4,0.2527,111,558732
6,1,4,2,E,,,1,2,1,1,0.1081,111,558732
4,2,1,2,E,1.65,52.16,1,1,1,2,0.3714,111,558732
6,2,4,2,E,1.75,70.31,1,1,1,2,0.2366,111,558732
4,2,1,2,E,1.63,56.7,1,1,1,2,0.3714,111,558732
6,1,3,2,E,1.65,52.62,1,1,1,3,0.2527,111,558732
4,1,1,2,C E,1.7,69.85,1,7,,1,0.2795,111,558732
5,1,3,2,E,1.65,63.96,1,1,1,4,0.2527,111,558732
6,1,3,2,E,1.63,63.5,1,3,1,1,0.2527,111,558732
6,1,4,2,E,1.63,54.43,1,1,1,3,0.1081,111,558732
4,2,1,2,BC E,,,1,1,1,2,0.1096,111,558732
7,2,4,2,C E,1.75,72.58,1,7,1,2,0.2366,111,558732
7,1,4,2,E,,,1,2,1,1,0.1081,111,558732
6,,5,2,E,,,1,,1,,0.3273,111,558732
5,2,2,2,ABC E,1.88,84.37,1,2,1,1,0.1023,101,560217
6,1,3,1,C,1.68,55.79,1,1,1,2,0.3235,101,560217
4,1,2,2,C,1.57,31.3,1,2,1,3,0.2067,101,560217
5,2,2,1,C E,1.8,83.92,1,7,1,3,0.576,101,560217
4,1,2,2,C E,1.55,77.11,1,1,1,1,0.3457,101,560217
4,2,2,2,C E,1.83,64.86,1,1,1,2,0.5136,101,560217
6,1,3,2,C E,1.75,84.82,1,1,1,1,0.3345,101,560217
5,1,2,2,C,1.6,57.15,3,2,1,1,0.2067,101,560217
5,1,2,2,E,1.75,64.86,1,2,1,4,0.3457,101,560217
6,1,4,2,C,1.73,74.84,1,2,1,1,0.8556,101,560217
5,2,2,2,C,1.78,117.94,1,1,1,1,0.516,101,560217
7,1,4,2,E,1.65,68.04,2,6,1,4,0.7867,101,560217
6,1,2,2,E,1.65,47.63,4,7,1,3,0.3457,101,560217
5,2,2,2,A C E,1.83,74.84,1,2,1,2,0.1023,101,560217
6,1,3,2,C E,1.57,54.43,1,1,1,1,0.3345,101,560217
5,1,2,2,B  E,1.65,65.77,1,3,1,4,0.3457,101,560217
5,2,2,2,E,1.75,56.7,1,1,1,2,0.5136,101,560217
6,2,3,2,E,1.78,72.58,1,2,1,1,0.3531,101,560217
5,2,3,2,E,1.8,77.11,1,1,1,1,0.3531,101,560217
5,1,2,2,E,1.65,81.65,1,1,1,1,0.3457,101,560217
6,2,3,2,E,1.9,79.83,1,2,1,1,0.3531,101,560217
6,1,2,2,C E,1.57,59.88,1,1,1,1,0.2067,101,560217
5,1,1,2,E,1.68,76.66,5,2,1,1,0.294,101,560217
5,1,2,2,E,1.68,54.43,1,2,1,2,0.3457,101,560217
3,2,1,2,D,1.7,89.81,1,1,1,4,0.1413,101,560217
5,2,3,1,,1.7,79.38,1,1,1,1,0.3022,101,560217
7,2,4,2,E,1.78,81.65,1,3,3,3,0.8308,101,560217
3,1,1,2,E,1.7,74.84,3,2,1,1,0.294,101,560217
6,1,3,2,E,1.78,67.59,1,5,1,1,0.3345,101,560217
5,1,1,2,E,1.6,58.97,1,1,1,4,0.294,101,560217
6,2,3,2,C E,1.83,63.5,1,1,2,1,0.3531,101,560217
6,1,4,2,E,1.63,81.65,1,6,1,1,0.7867,101,560217
4,2,1,2,E,1.8,77.11,1,1,1,4,0.4788,101,560217
5,2,3,2,A   E,1.78,63.5,1,2,1,1,0.0842,101,560217
3,2,1,2,E,1.7,81.19,1,1,1,1,0.4788,101,560217
5,1,3,2,E,,,1,,1,4,0.3345,101,560217
4,1,1,2,E,1.65,63.5,1,1,1,4,0.294,101,560217
5,1,2,2,E,1.65,61.24,1,1,1,1,0.3457,101,560217
3,1,1,1,A   E,1.63,99.79,2,2,1,1,0.2553,101,560217
6,1,3,2,E,1.65,58.97,1,1,1,1,0.3345,101,560217
7,1,4,2,E,1.65,98.88,1,4,1,1,0.7867,101,560217
6,1,3,2,C E,1.73,55.79,1,5,1,2,0.3345,101,560217
4,2,2,2,E,1.57,49.9,1,1,1,3,0.5136,101,560217
5,2,1,2,E,,,1,1,1,1,0.4788,101,560217
4,1,2,2,A C E,1.7,61.24,1,2,1,1,0.0945,101,560217
4,2,1,2,E,1.68,133.36,1,1,1,1,0.4788,101,560217
6,2,3,2,A   E,1.73,63.5,1,1,1,2,0.0842,101,560217
6,1,4,2,E,1.73,99.79,1,2,1,1,0.7867,101,560217
5,1,1,,E,,,1,1,2,1,0.294,101,560217
6,2,3,2,C E,1.88,104.33,1,1,1,1,0.2105,101,560217
4,1,1,2,C E,1.63,52.16,1,1,1,4,0.2695,101,560217
6,2,3,2,C E,1.83,61.24,1,3,1,2,0.2105,101,560217
7,2,4,2,C,1.83,102.06,1,2,1,1,0.6697,101,560217
6,2,3,2,C,1.88,96.16,1,7,1,2,0.2105,101,560217
4,1,1,2,A C,1.68,69.4,1,1,1,1,0.0824,101,560217
6,2,3,2,E,1.73,117.94,1,2,1,1,0.3531,101,560217
7,2,4,2,E,1.83,75.3,1,2,1,2,0.8308,101,560217
6,2,3,2,C,1.78,106.6,1,2,1,1,0.2105,101,560217
6,2,3,2,C E,1.83,121.11,1,1,1,1,0.3531,101,560217
